news,code
"국내 정보보안 기업들이 지난해 역대 최대 실적을 거뒀다. 코로나19로 디지털 전환이 가속화되고 재택 및 원격근무가 늘어나면서 보안 수요가 증가한 영향이 컸다. 올해에는 기술고도화를 통한 국내 시장 확대와 해외시장 공략 강화에 드라이브를 걸어 실적목표치도 크게 높여잡는 등 어느 때보다 자신감이 높아진 분위기이다.

21일 업계에 따르면 삼성SDS의 보안자회사 시큐아이는 지난해 매출액 1250억원, 영업이익 102억원으로 사상 최대 실적을 올렸다. 전년대비 매출액과 영업이익이 각각 16%, 59% 늘어난 수치다.

정보보안 기업 윈스도 지난해 매출액 964억원, 영업이익 210억원을 달성하면서 3년 연속 최다실적을 갈아치웠다. 인공지능(AI) 기반 정보보호 기업 이글루시큐리티은 지난해 매출액과 영업이익이 전년대비 각각 13%, 16% 증가한 920억원, 57억원으로 고공성장세를 이어갔다.

정보보안업체들의 쾌속성장의 주된 배경으로는 코로나19에 따른 보안 제품 및 서비스에 대한 수요 급증이 꼽힌다. 코로나19 장기화로 디지털 전환이 가속화됐고, 원격·재택근무 확산으로 기업이 보호해야 할 '보안 영역'이 확대됐기 때문이다.

실제 지난해 시큐아이는 주력 제품인 차세대 방화벽(NGFW) '블루맥스 NGF' 제품의 매출이 크게 증가했다. 고객의 정보 기술(IT) 자원 및 보안 시스템을 전문적으로 운영·관리해주는 보안 관제 등 보안 서비스 사업 매출도 전년 대비 14% 늘었다.

윈스는 지난해 클라우드(언제 어디서든 데이터를 이용할 수 있도록 한 시스템) 보안 관제 매출이 40% 이상 증가하면서 전체 보안 서비스 매출은 전년 대비 15% 이상 증가했다. 또 5G 통신 시장의 성장과 함께 통신사에 공급되는 100G 침입방지 시스템(IPS) 매출이 2020년 대비 250% 급증하면서 보안 솔루션 부문의 실적성장을 이끌었다.

이글루시큐리티도 지난해 인공지능(AI) 기반 보안관제 솔루션인 '스파이더 티엠 AI 에디션'과 보안 오케스트레이션·자동화 및 대응(SOAR) 솔루션인 '스파이더 SOAR' 등의 사업 수주가 전년 대비 13% 증가하면서 보안 솔루션 사업 부문에서 약진했다. '보안관제서비스'와 '보안 컨설팅 서비스' 등 보안 서비스 부문도 안정적인 성장세를 이어가며 호실적을 견인했다. 향후 이글루시큐리티는 고유의 AI 기술력을 토대로 통합보안관제, 클라우드 보안 사업 전개 등에 집중할 계획이다.

시큐아이와 윈스 역시 기술 고도화로 성장세를 이어나갈 예정이다. 시큐아이는 클라우드 버전 침입방지시스템 등의 신제품을 지속적으로 출시해 보안 수요에 선제적으로 대응할 계획이다. 또 베트남, 인도네시아, 말레이시아 등 현지 파트너사를 발굴해 올해 동남아시아 시장으로도 사업을 확대하기로 했다. 시큐아이의 올해 매출액과 영업이익 목표는 각각 1350억원, 135억원이다.

윈스도 올해 매출액 1020억원, 영업이익 220억원을 달성하겠다는 청사진을 제시했다. 일반 기업 시장에 영업력을 확대하는 한편 현재 차세대 방화벽으로 인도네시아, 베트남, 말레이시아 등 동남아 진출을 준비하고 있다는 게 회사 측의 설명이다. 윈스 관계자는 ""일본 외의 다양한 글로벌 진출을 목표로 하고 있다""며 ""영어 기반의 최신 보안 제품을 준비해 해외 시장을 더욱 확대할 계획""이라고 전했다.",경제
"쿠첸이 화이트 컬러에 견고한 세라믹 재질의 '화이트 3구 인덕션 더 블랑(사진)'을 출시했다.

세라믹 글라스와 3400W 초고화력, 대화구 인덕션으로 디자인과 성능을 강화했다.

21일 쿠첸에 따르면 이번 신제품은 고급스러운 느낌을 더하면서 인덕션 상판이 깨끗한 화이트 컬러를 유지할 수 있도록 프랑스 명품 유로케라 세라믹 글라스를 적용했다.

화이트 3구 인덕션 더 블랑은 오는 27일까지 진행되는 네이버 '리빙러빙데이'에서 기획 특가로 첫선을 보일 예정이다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",경제
"SK매직이 봄철 이사와 혼수 시즌을 맞아 네이버 브랜드스토어를 통해 인기 가전을 최대 40% 할인된 가격에 판매하는 특가전을 진행한다고 21일 밝혔다.

SK매직 관계자는 ""봄을 맞아 이사, 혼수, 인테리어 등을 준비하는 고객들의 부담을 덜어주기 위해 주요 인기제품부터 최신 출시제품까지 다양한 제품을 네이버 브랜드스토어를 통해 단독으로 선보이게 됐다""고 말했다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",경제
"[이데일리 서대웅 기자] 주요 보험사의 변동형 주택담보대출 금리가 소폭 상승했다.

(사진=연합뉴스)

21일 생명보험협회와 손해보험협회에 따르면 부동산담보대출을 취급하는 보험사 가운데 주요 5개 회사(삼성생명, 한화생명, 교보생명, 삼성화재, 현대해상)의 이달 아파트담보대출(변동금리, 분할상환) 운영 금리는 연 3.72~5.66%에 분포했다. 한달 전과 비교하면 큰 폭의 변화는 없었지만, 상단이 0.11% 포인트, 하단이 0.01%포인트 상승했다.

2월 보험사가 취급한 주담대의 평균 금리는 연 3.59~5.04%로 지난 1월 각 보험사의 평균 금리(3.68~4.70%)와 비교해 상단이 0.34%포인트 올랐었다.

최근 몇달 새 보험사의 주담대 금리는 시장금리 동향을 반영해 서서히 우상향하는 가운데, 최근 가산·우대금리 조정으로 운영금리 상단을 낮춘 보험사도 있다. 삼성생명은 지난달 3.82~5.32%에서 이달 3.72~4.87%로, 신한라이프는 4.06~5.16%에서 4.00~4.36%로 운영금리를 각각 낮췄다.

보험사 주담대는 은행만큼 취급액이 크지 않지만 은행보다 금리가 더 낮아지기도 하며, 차주별 총부채원리금상환비율(DSR) 기준이 은행보다 10%포인트 높아 대출 한도가 더 높을 수 있다.

신용대출(소득 무증빙형) 금리는 4개 생명보험사가 9.01~9.76%, 삼성화재와 DB손해보험이 각각 8.52%와 8.12%를 공시했다.

서대웅 (sdw618@edaily.co.kr)",경제
"[앵커]

올해 실손보험료가 오른 데 이어 종합, 종신보험 등 무·저해지 보험 가격도 다음 달부터 줄줄이 인상될 것으로 보입니다.

소비자 부담이 커질 것이란 우려가 나오자 금융당국이 사실상 조정에 나섰습니다.

윤성훈 기자의 보도입니다.

[기자]

지난해 말 금융당국은 무·저해지 보험의 예상 해지율을 조정해야 한다는 가이드라인을 만들고, 내달 1일부터 시행키로 했습니다.

일부 업체들이 보험 가입 고객들의 예상 해지율을 높게 설정해 보험료를 과도하게 할인해줬다는 이유에서 입니다.

[보험업계 관계자 : 시장이 과열돼서 해지율을 높게 쓰는 것이 문제가 되고 그로 인해서 회사의 부실이 우려될 수 있다는 것이 해지율을 적정하게 쓰라는 취지잖아요.]

보험사 입장에선 무·저해지 상품의 예상 해지율을 높게 잡으면 보험금을 낮출 수 있습니다.

해지환급금이 없거나 적은 무·저해지 보험 해지율을 높이면 보험사로선 이익이 많이 남기 때문입니다.

하지만 해지율을 낮춰 잡으면 부담도 커져 보험료를 올릴 수밖에 없습니다.

이에 따라 신규 가입자의 보험료가 최대 20%까지 오를 수 있다는 우려가 나오자 금융당국도 사실상 조정에 나섰습니다.

업체들이 가져가는 이익을 줄이라는 겁니다.

[금융당국 관계자 : (보험료가) 소비자에게 과도하다고 봤다고 한다면 건전성 측면에서 해지율은 보수적으로 쌓고 회사들이 사업비 절감을 통해서 계약자한테 혜택을 주라는 (것이죠.)]

보험료 인상 부담을 업체들이 져야 한다고 본 겁니다.

당장 내달부터 각종 보험료가 줄줄이 오를 가능성이 높은 가운데 실제 인상폭이 얼마나 될 지에 관심이 모아지고 있습니다.

SBS Biz 윤성훈입니다.",경제
"임성대 SSG닷컴 패션MD 파트장.

[서울경제] ""준비된 물량이 완판 됐습니다""라고 말하기까지 걸린 시간은 불과 5초였다.

지난 15일 SSG닷컴은 스트리트 패션 브랜드 '머듈'의 팬츠를 선착순 판매했고, 눈 깜짝할 새 완판 됐다. 금액으로 환산하면 3000만 원 어치 물량이었다. 지난해 '30초 만에 1억 완판' 기록을 세운 '언더마이카'에 이어 SSG닷컴은 힘들게 ‘모셔온’ 머듈로 이날 또 한번 히트를 쳤다.

차세대 K-패션 강자로 떠오른 SSG닷컴 패션MD팀의 임성대 파트장을 만났다. 그는 10~20대가 열광하는 디자이너 브랜드를 e커머스 최초로 연이어 입점시키며 회사 분위기를 역동적으로 바꾸는데 일조하고 있다. 임 파트장은 ""20대도 아닌 무려 10대 고객을 장보기 앱으로 유입시키는 게 미션이었다""고 회상했다. 이어 그는 ""이를 위해선 기존 백화점 기반의 랄프로렌, 빈폴 등 전통 브랜드로 승부수를 던지는 건 어려울 것이라 판단했다""며 ""무엇보다 패션 플랫폼의 허를 찌르는 전략이 필요했다""고 말했다.

그의 시선은 언더마이카와 머듈 등 뛰어난 품질과 독창적인 디자인으로 MZ세대 '패피(패션피플)' 사이에서 큰 인기를 끌고 있는 국내 스트리트 패션 브랜드에 꽂혔다. 이들 브랜드는 무신사 등 패션 플랫폼의 잇단 러브콜에도 자체 온라인몰에서 한정 수량 판매를 고수하는 마케팅으로도 잘 알려져 있다.

임 파트장은 ""수 차례 이메일과 전화는 물론 직접 본사를 찾아가 미팅을 요청했지만, 거절 당하기 일쑤였다""고 소회했다. 결국 임 파트장은 'MZ 브랜드가 장보기 앱에서도 통할 수 있다'는 것을 보여주자며 언더마이카의 도전정신을 자극했고, 6개월 만에 1차 판매 계약을 성사시켰다.

결과는 대박이었다. 지난해 12월 첫선을 보인 언더마이카의 '발마칸 코트'는 30초 만에 1억 원 물량이 모두 소진됐다. 구매자의 80%는 10~30대 신규 고객이었다. 이달 1월에는 언더마이카 'MA-1 항공 점퍼'를 한정 판매하자 준비 수량의 무려 10배에 가까운 고객이 몰렸다.",경제
"윤호영 카카오뱅크 대표가 지난해 은행장 가운데 압도적인 연봉 1위를 차지한 것으로 나타났습니다.

카카오뱅크의 지난해 사업보고서를 보면 윤 대표는 지난해 98억 2,500만 원을 받았습니다.

이에 대해 카카오뱅크 측은 윤 대표가 스톡옵션을 장내에서 팔지 않았고, 행사 만기가 도래함에 따라 행사한 것이라며, 지난해 성과 보상이 아닌 2016년 회사가 만들어진 뒤 5년 동안의 성과 보상이라고 설명했습니다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",경제
"허백영 빗썸 대표는 21일 파이낸셜뉴스와 인터뷰에서 ""빗썸에 최근 세운 메타버스 자회사 빗썸메타가 만드는 메타버스 공간은 높은 퀄리티의 풀 3D(3차원)로 구현될 예정""이라며 ""메타버스 외 신사업 역시 내부적으로 고민하고 있다""고 강조했다. 허 대표가 집무실에서 포즈를 취하고 있다. 빗썸 제공

국내 대표 가상자산거래소 빗썸의 허백영 대표가 ""(윤석열 정부에서는)가상자산 거래소를 비롯한 사업자들이 따를 수 있는 명확한 규제가 마련돼야 한다""고 정부에 대한 바람을 내놨다. 명확성이 떨어지는 '그림자규제'로 가상자산 산업 전체가 혼란스러웠던 기존 정책의 문제점을 해소해 달라는 당부다. 또 최근 메타버스 자회사를 설립하는 등 본격적으로 신사업에 나선 허 대표는 ""2~3년 내로 블록체인 기반의 다양한 자산들이 등장할 것으로 보이는 만큼 빗썸은 일종의 블록체인 콘텐츠 백화점이 되고자 한다""는 포부도 밝혔다.

■""가상자산 급속 성장, 투자자 보호위한 명확한 정부지침 필요""

허백영 빗썸 대표는 21일 파이낸셜뉴스 블록포스트와 인터뷰에서 ""빗썸이 지난 2018년 고객보호센터를 확장하고 자체 상장 가이드라인을 공개하는 등 가상자산 업계는 투자자 보호를 위한 자체 노력을 강화해 왔다""며 ""그러나 산업의 규모가 급속히 성장하면서 자체 조치로 보호할 수 없는 공백이 발생하고 있어 정부의 명확한 지침이 필요하다""고 강조했다.

허 대표는 윤석열 대통령 당선인이 블록체인 산업 진흥·육성을 공약한 것에 대해 환영의 뜻을 밝혔다. 그는 ""2017년 국내 가상자산 업계는 블록체인 신기술을 기반으로 글로벌 리딩 기업들이 속속 탄생했었지만, 정부의 부정적 입장과 소극적 대응을 넘어서지 못했다""며 ""결과적으로 국내 블록체인 산업은 암흑기를 보낸 셈""이라고 지적했다. 그러면서 그는 ""(새 정부의 가상자산 정책에는) 공정한 사업 환경을 위한 규제 완화부터 고객들이 마음 놓고 투자할 수 있는 보호 조치까지 포괄적으로 포함되길 바란다""고 덧붙였다.

허 대표는 윤 당선인이 거래소 상장 방식의 코인초기발행(IEO)을 허용하겠다는 공약이 정책으로 구현되는데 빗썸이 할 수 있는 역할을 다하겠다는 의향도 밝혔다. 허 대표는 ""ICO는 경쟁력 있는 새로운 가상자산 프로젝트들이 사업을 이어갈 수 있도록 허용해주는 첫 관문""이라며 ""2017년 당시처럼 실력이 검증되지 않은 프로젝트가 무분별하게 난립하는 것은 막아야하지만, IEO 방식을 통하면 상당부분 해소할 수 있을 것이고 IEO 합법화 과정에서) 빗썸은 국내 대표 가상자산 거래소로 블록체인 산업 성장과 투자자 보호를 위해 책임을 다할 것""이라고 말했다.

■""빗썸 '가상자산 백화점' 목표""

허 대표는 빗썸이 최근 추진하고 있는 신사업으로 화제를 옮겨갔다. 빗썸은 최근 메타버스 자회사 '빗썸메타'를 설립하는 등 신사업에 공을 들이고 있다. 허 대표는 ""빗썸메타가 만드는 메타버스 공간은 높은 퀄리티의 풀 3D(3차원)로 구현될 예정""이라며 ""메타버스 외 신사업도 내부적으로 고민하고 있다""고 강조했다.

그는 ""지금까지 가상자산 매매라는 하나의 상품만 취급해왔지만, 이제는 메타버스를 활용해 다양한 상품을 진열·판매하는 사업을 추진할 것""이라며 ""2~3년내로 블록체인 기반 다양한 자산들이 등장하면, 빗썸은 '블록체인 콘텐츠 백화점'이 돼 있을 것""이라고 중기 목표를 제시했다. 전략적 투자자 유치 노력도 계속하겠다고 밝혔다. 허 대표는 ""투자 관련 논의에 대해 빗썸은 언제든 열려있다""고 강조했다.

허 대표는 NFT(Non Fungible Token·대체불가능한 토큰)의 출현으로 화폐나 자산의 개념이 새롭게 정의되고 있는 만큼 NFT를 활용한 신사업도 구상중이라고 전했다.

■""가상자산 시장점유율 회복 노력""

허대표는 오는 25일 이후 불법 자금세탁을 방지하고 테러자금을 추적하기 위한 가상자산 트래블룰(자금이동규칙) 의무화와 관련, ""고객이 서비스 사용에 불편하지 않도록 최선을 다할 것""이라며 ""거래소 3사 합동 트래블룰 솔루션 '코드(CODE)'는 업비트의 베리파이바스프(VerifyVASP)와 연동을 위한 막바지 단계에 들어선 상태""라고 밝혔다. 또 ""개인지갑으로 가상자산을 전송할 수 있는 문제도 NH농협과 긍정적으로 협의중이어서 조만간 일정부분 허용될 것""이라고 덧붙였다.

그는 가상자산 거래 시장의 점유율을 만회하기 위한 노력도 강화할 것이라고 다짐했다. 허 대표는 ""올해는 빗썸 자체의 경쟁력을 강화해서 점유율 회복에 나설 계획""이라고 강조했다. 또 허 대표는 채용과 기업의 사회적 책임을 다하기 위한 노력도 계속할 것이라고 강조했다.",경제
"(지디넷코리아=조민규 기자)식약처, 대한약사회, 한국의약품수출입협회, 한국인터넷진흥원, 한국제약바이오협회, 국민건강보험공단, 한국마약퇴치운동본부 등 민관합동으로 의약품·마약류 온라인 불법판매를 집중 단속한다.

식품의약품안전처는 의약품·마약류의 온라인 판매·광고 행위를 근절하기 위해 7개 기관이 민·관 합동으로 온라인 판매·광고 사이트를 올해 3월부터 12월까지 집중 점검한다고 밝혔다.

이번 집중 점검에서 적발된 불법 판매·광고를 방송통신심의위원회 등에 신속히 삭제‧차단 요청하고 반복 위반자를 수사 의뢰하는 등 단호하게 대처할 계획이다.

사진=식약처 페이스북 캡처

의약품·마약류는 가짜·위조 의약품의 유통을 방지하기 위해 ‘약사법’, ‘마약류 관리에 관한 법률’에 따라 온라인 판매를 금지하고 있다.

온라인 불법 유통 제품의 경우 정식 허가 여부를 확인할 수 없고 유통과정 중 변질·오염이 발생할 우려도 있다. 특히 불법 유통 제품을 복용한 후 발생하는 부작용은 피해구제 대상이 아니어서 복용하지 말아야 한다.

또 온라인으로 의약품·마약류를 판매·알선·광고하는 행위와 마약류를 구매하는 행위는 처벌될 수 있다. 올해 7월 21일부터는 의약품을 판매할 수 없는 자로부터 스테로이드·에페드린 성분 주사 등 전문의약품을 구매한 소비자에게 100만 원의 과태료를 부과한다.

조민규 기자(kioo@zdnet.co.kr)",IT
"(지디넷코리아=조민규 기자)레드힐 바이오파마(Nasdaq: RDHL)는 국내기업 국보(코스피 001140)와 코로나19 경구용 치료제인 ‘오파가닙’에 대한 독점 라이선스 협약을 체결했다고 발표했다.

이번에 체결된 라이선스 협약에 따라, 레드힐은 150만 달러 선지급에 이어 주요 목표 달성 시 최대 560만 달러를 받게 되며, 경구용 치료제인 오파가닙의 국내 순매출액에 따라 두 자리수의 로열티를 지급받게 된다. 국보는 코로나19 치료제인 오파가닙의 국내 상용화에 대한 독점 권한을 갖게 된다.

드로어 밴 애셔(Dror Ben-Asher) 레드힐 최고경영자(CEO)는 “한국은 현재 3월 보름만에 신규 확진자 수가 약 4백만 명에 이르면서 코로나19 감염자 수가 폭증하고 있다. 파트너사인 국보와 함께 우리는 새로운 코로나19 치료제 옵션을 원하고 있는 국내 환자들에게 오파가닙을 제공하기 위해 노력하고 있다”고 밝혔다.

하현 국보 CEO는 “국내 코로나19 입원 환자 수가 이 달 들어 매일 평균 2천명에 이르고 있으며 이러한 환자들을 효과적으로 치료할 수 있는 치료제가 절실한 상황”이라며 “코로나19 치료제로서 오파가닙의 효능을 뒷받침하는 데이터와 레드힐과의 확대 파트너십을 통해 국보는 국내 환자들에게 오파가닙을 가능한 한 신속하게 제공할 수 있도록 국내 감독당국과 협력하고자 한다”고 밝혔다.

국보와의 파트너십에는 레드힐의 후기 임상 단계에 있는 오파가닙, RHB-107(우파모스타트) 및 탈리시아에 대해 한국, 일본, 인도네시아, 베트남, 태국, 말레이시아 중 하나 이상의 지역에서 우선 협상권을 제공하는 내용도 포함되어 있다. 해당 우선 협상권은 새로운 라이선스 협약에 따라 2022년 10월 말까지 연장됐다.

신규 물질인 오파가닙(Opaganib)은 이중 항염증 및 항바이러스 활성을 갖는 독점적, 계열 내 최초, 경구 투여 스핑고신 키나아제-2(sphingosine kinase-2, SK2) 선택적 억제제이다. SK2는 많은 바이러스의 복제-전사 복합체의 중요 구성요소로 이를 차단하면 바이러스 복제를 억제할 수 있고, 바이러스로 암호화된 유전자가 아니기 때문에 오파가닙의 활성은 점점 더 활발해지고, 문제가 되는 스파이크 단백질의 바이러스 돌연변이와 관계없이 잠재적으로 유지될 수 있다.

조민규 기자(kioo@zdnet.co.kr)",IT
"(지디넷코리아=조민규 기자)한양대학교병원은 최근 고용노동부로부터 서울권역 유일한 ‘직업병 안심센터’ 운영사업 수행기관으로 선정돼, 직업병의 조기발견과 예방에 더욱 기여하게 됐다.

‘직업병 안심센터’는 우리나라 최초의 직업성 질병 모니터링 체계로 직업병 조기발견과 예방은 물론, 중대재해처벌법에 따른 조사와 수사의 전문성을 높이는데 주력하게 된다. 특히 중대재해법 시행령에서 정하고 있는 직업성 질병이 발생한 경우, 신속하게 원인을 조사하고 분석해 중대재해처벌법의 효과적 작동을 위한 자문 기구의 역할을 할 예정이다.

(사진=한양대학교병원)

서울권역에서 유일한 한양대학교병원 ‘직업병 안심센터’(송재철 센터장, 직업환경의학과 교수)는 중앙응급의료센터 및 서울권역 6개 권역응급의료센터와 임상 진료과 등과 협력해 산업재해 예방과 노동자 건강 보호를 위한 네트워크의 구심점 역할을 하게 된다.

특히 직업병 안심센터를 전담할 한양대학교병원 직업환경의학과는 지난 1991년 ‘산업보건센터’로 출발해 현재 고용노동부가 지정한 특수검진기관, 보건관리전문기관, 작업환경측정기관으로서의 역할과 건강보험공단 지정 일반검진기관의 역할을 성공적으로 수행해 오고 있다.

윤호주 한양대병원장은 “직업성 질병은 다양한 작업환경과 업무와 관련된 안전관리 등으로 판단해야 하기 때문에 전문적인 기관에서 조기발견과 정기검진은 무엇보다 중요하다”며 “이번 ‘직업병 안심센터’의 개소를 계기로 한양대학병원이 직업병 관리의 선도적인 역할을 할 수 있도록 지원을 아끼지 않겠다”라고 밝혔다.

조민규 기자(kioo@zdnet.co.kr)",IT
"21일(현지시간) 마켓워치에 따르면 우주 위성업체 새틀로직이 비영리 단체와 협력해 우크라이나 정부에 전용 위성 또는 특정 지역에 대한 위성을 제공한다.

새로운 서비스는 우크라이나가 자체 위성을 통제할 수 있게 해 저궤도에서 고해상도 이미지와 비디오 인텔리전스에 대한 접근성을 크게 증가시킬 것이라고 회사는 설명했다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",IT
"프레제니우스 메디칼 케어가 미국에서 24억 달러 규모 신장 관리 회사를 설립한다.

21일(현지시간) 마켓워치에 따르면 프레제니우스 메디칼 케어는 인터웰 헬스 및 크리켓 헬스와 함께 미국에서 신장 의료 제공 회사를 설립키로 했다고 밝혔다.

3자 합병을 통해 세워질 새 회사의 가치는 24억 달러에 이를 것으로 예상된다.

인터웰 헬스 브랜드로 운영되며 2025년까지 약 110억 달러 규모의 의료 서비스를 관리하는 것을 목표로 한다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",IT
"대만업체 폭스콘이 코로나19로 폐쇄됐던 선전 공장을 정상 가동하기 시작했다고 CNBC가 21일 보도했다.

이에 앞서 중국 선전시는 지난 14일 시 전역의 대중 교통이 일시 중단되며, 필수 사업을 제외한 모든 영역의 가동을 정지했다.

이 조치로 선전시에 자리잡고 있는 폭스콘 공장 가동도 중단됐다.

폭스콘이 한 주 만에 선전 공장 가동을 정상화함에 따라 아이폰 납품 일정에도 큰 차질이 생기지는 않을 전망이다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",IT
"

신학기가 시작된 후 대부분의 학교에서는 등교 수업을 시작했으나 학생·교사의 코로나19 확진, 교내 밀집도 조정 등으로 원격 수업의 병행이 불가피하게 이뤄지고 있다.

갑작스러운 등교 중지로 인한 수업 결손과 소통 단절을 방지하기 위해, 온라인 학급 커뮤니케이션 툴의 중요성은 더욱 커진 상황이다. 네이버는 자체 에듀테크 플랫폼인 ‘웨일 스페이스’와 그룹형 SNS 플랫폼 ‘밴드’를 통해 학생과 교사, 학부모의 지속적인 커뮤니케이션을 지원하며 교육 현장의 호응을 얻고 있다.

◆신학기 밴드 가입자 일주일 만에 100만명 돌파

네이버 밴드는 팬데믹 기간 동안 교육 현장에서 중요한 커뮤니케이션 툴로 자리잡았다. 네이버에 따르면 코로나19가 유행한 지난 2년 동안 약 440만명이 초·중·고 ‘학급 밴드’에 가입했다.

올해 3월에도 개학 일주일 이후 신학기 밴드 가입자가 100만명을 돌파했다. 또한 만 13세 미만의 학생들도 안전한 환경에서 학급 밴드에 참여할 수 있도록 어린이를 위한 전용 서비스로 출시한 ‘밴즈 키즈’는 출시 1년 만에 50만 다운로드를 넘어섰다.

이런 호응은 교육 현장의 피드백을 적극적으로 반영하며 원격 수업 및 학급 관리에 필요한 기능을 꾸준히 강화해온 덕분이다. 올해 신학기를 앞두고 개선한 ‘퀴즈’ 첨부 기능이 대표적이다. 틀린 문제를 다시 풀게 해서 배운 내용을 확실히 인지시키는 것이 중요하다는 선생님들의 피드백을 반영해 정답을 확인하기 전에 틀린 문제를 다시 한 번 풀어서 학생들의 학습에 도움을 줄 수 있도록 기능을 개선했다.

이와 함께 ‘퀴즈’ 기능을 통해 듣기 평가, 예체능 평가를 할 수 있으면 좋겠다는 교육 현장의 제안을 바탕으로, 질문에 음원이나 영상 파일을 첨부할 수 있도록 개선했다.

이 외에 쌍방향 실시간 커뮤니케이션 기능인 ‘비디오콜’, 만 13세 미만 어린이 사용자를 위해 불특정 공개 밴드나 콘텐츠에 노출되지 않는 더욱 안전한 사용환경을 제공하는 ‘밴드 키즈’, 학생들의 코로나19 문진표를 더 쉽게 관리할 수 있도록 돕는 ‘설문’ 기능 등이 현직 교사들의 피드백을 바탕으로 출시한 서비스 사례다.

비디오콜은 수업, 조회 등에 특히 많이 사용되었던 기능으로 3월 중에는 가상 배경 기능 등을 추가해 사용성을 더욱 강화할 예정이다.

교육 현장에서 밴드의 사용성은 더욱 범위를 넓혀가고 있다. 기존 선생님과 학생, 선생님과 학부모가 참여하는 ‘학급 밴드’를 넘어 선생님들이 커뮤니티를 만들어 노하우를 공유하는 사례가 최근 확대되는 모습을 보인다.

‘4학년 선생님’, ‘5학년 선생님’, ‘고등학교 담임샘들의 시너지’, ‘어린이집 유치원 보육 교사 커뮤니티’ 등 전국 단위로 학년별 담임 선생님들이 모여 정보를 교환하고 있으며, 1만7000여명의 멤버 수를 보유한 교사 커뮤니티 밴드도 있다. 코로나19로 인한 원격 수업 환경에서 새로운 교육 방법을 고민해야 하는 많은 선생님들에게 유용하게 활용되며 더욱 활발히 사용된 것으로 분석된다.



◆네이버 웨일, Z세대 학습 트렌드 반영한 ‘웨일온 스터디’ 출시

네이버는 에듀테크 플랫폼 ‘웨일 스페이스’를 활용해 비대면 교육 상황에서도 끊임없는 학습 커뮤니케이션을 지원하고 있다.

특히 메타버스 플랫폼 ‘ZEP’과의 연동으로 학교나 학급 별로 가상 학급을 구축해 더욱 다양한 형태의 수업과 학급활동을 진행할 수 있게 됐다. 웹 기반 서비스로 별도 설치가 필요하지 않은 간편한 사용성이 장점이며, 아기자기한 인터페이스 구성으로 비대면 상황에서도 재미있는 상호작용이 가능하다.

웨일 스페이스 역시 다양한 기술 솔루션에 대한 교육 현장의 의견을 수렴하며 자체적으로 기능을 제공하거나 제휴를 통해 솔루션을 확장하고 있다. ZEP과의 연동 이전에도 증강현실 기술을 활용해 학습공간을 구현하는 ‘클래스브이’, 다양한 디자인 템플릿을 제공해 수업과 발표의 질을 높이는 데 도움을 주는 ‘미리캔버스’ 등 실제 피드백을 청취하여 제휴해왔다.

또한 웨일은 학생들의 화상 스터디 트렌드를 반영해 ‘웨일온 스터디’를 지난달 출시하기도 했다. 네이버 웨일 브라우저에서 사용할 수 있는 화상 솔루션 ‘웨일온’을 기반으로 출시된 서비스로, 사용자가 스터디 그룹을 생성하고 친구들을 초대하면 서로의 모습을 화상을 공유하며 공부할 수 있다.

화상 스터디가 학생들 사이에서 동기부여 학습 방법으로 주목받고 있어 교육 현장에서는 수업 외 학습 시간에도 활발하게 사용될 수 있을 것으로 기대된다.

네이버 관계자는 “지난 2년 동안 교육 환경이 빠르게 변화하면서, 어떤 상황에서도 교육과 소통을 이어갈 수 있는 학급 커뮤니케이션 툴의 중요성이 더욱 커지고 있다”며 “학생과 선생님, 학부모까지 교육 현장의 다양한 사용자가 모두 편리하게 사용할 수 있는 툴을 만들기 위해 지속적으로 현장과의 소통을 이어가겠다”고 말했다.

사진=네이버 제공

현화영 기자 hhy@segye.com",IT
